frame,time_s,angle_deg,tip_x,tip_y,base_x,base_y,base_dir_deg,tip_dir_deg,n_skeleton,mid_x,mid_y,needle_len
274,9.1242,5.304,390.49,269.62,847.00,302.00,-180.000,174.696,519,390.49,269.62,39.11
275,9.1575,5.395,390.49,269.65,847.00,302.00,-180.000,174.605,520,390.49,269.65,39.11
276,9.1908,6.627,390.46,269.87,847.00,302.00,-180.000,173.373,520,390.46,269.87,39.09
277,9.2241,0.018,429.00,270.50,847.00,301.50,-180.000,179.982,511,429.00,270.50,116.00
278,9.2574,6.133,390.45,269.99,847.00,301.50,-180.000,173.867,520,390.45,269.99,39.10
279,9.2907,5.818,390.46,269.92,847.00,301.50,-180.000,174.182,522,390.46,269.92,39.10
280,9.3240,0.081,429.00,270.34,847.00,301.50,-180.000,179.919,519,429.00,270.34,116.00
281,9.3573,5.438,390.48,269.70,847.00,301.50,-180.000,174.562,510,390.48,269.70,39.11
282,9.3906,5.358,390.48,269.67,847.00,301.50,-180.000,174.642,514,390.48,269.67,39.11
283,9.4239,4.488,390.47,269.85,847.00,301.50,-180.000,175.512,514,390.47,269.85,39.12
284,9.4572,4.488,390.47,269.85,847.00,301.50,-180.000,175.512,497,390.47,269.85,39.12
285,9.4905,4.488,390.47,269.85,847.00,301.50,-180.000,175.512,504,390.47,269.85,39.12
286,9.5238,5.601,390.45,270.04,847.00,302.00,-180.000,174.399,510,390.45,270.04,39.11
287,9.5571,5.409,390.43,270.19,847.00,302.00,-180.000,174.591,516,390.43,270.19,39.11
288,9.5904,5.441,390.44,270.14,847.00,302.00,-180.000,174.559,505,390.44,270.14,39.11
289,9.6237,5.441,390.44,270.14,847.00,302.00,-180.000,174.559,505,390.44,270.14,39.11
290,9.6570,5.627,390.42,270.27,847.00,302.00,-180.000,174.373,514,390.42,270.27,39.11
291,9.6903,6.028,390.47,270.32,847.00,302.50,-180.000,173.972,517,390.47,270.32,39.20
292,9.7236,5.370,390.43,270.22,847.00,302.00,-180.000,174.630,516,390.43,270.22,39.11
293,9.7569,6.140,390.46,270.35,847.00,302.00,-180.000,173.860,522,390.46,270.35,39.20
294,9.7902,6.028,390.47,270.32,847.00,302.00,-180.000,173.972,514,390.47,270.32,39.20
295,9.8235,5.938,390.46,270.35,847.00,302.00,-180.000,174.062,514,390.46,270.35,39.20
296,9.8568,6.028,390.47,270.32,847.00,302.00,-180.000,173.972,503,390.47,270.32,39.20
297,9.8901,4.859,390.52,270.28,847.00,302.00,-180.000,175.141,519,390.52,270.28,39.11
298,9.9234,4.923,390.48,270.22,847.00,302.00,-180.000,175.077,508,390.48,270.22,39.20
299,9.9567,5.822,389.51,270.40,847.00,302.50,-180.000,174.178,510,389.51,270.40,39.10
300,9.9900,6.055,390.46,270.40,847.00,302.50,-180.000,173.945,519,390.46,270.40,39.20
301,10.0233,5.943,389.46,270.37,847.00,302.50,-180.000,174.057,519,389.46,270.37,39.20
302,10.0566,5.184,391.46,270.45,847.00,302.50,-180.000,174.816,516,391.46,270.45,39.20
303,10.0899,6.082,389.47,270.27,847.00,303.00,-180.000,173.918,515,389.47,270.27,39.20
304,10.1232,6.082,389.47,270.27,847.00,303.00,-180.000,173.918,514,389.47,270.27,39.20
305,10.1565,6.082,389.47,270.27,847.00,302.50,-180.000,173.918,519,389.47,270.27,39.20
306,10.1898,6.188,389.47,270.27,847.00,302.50,-180.000,173.812,514,389.47,270.27,39.20
307,10.2231,34.132,341.02,254.48,847.00,302.50,-180.000,-145.868,686,341.02,254.48,46.02
308,10.2564,34.474,339.25,253.60,847.00,302.50,-180.000,-145.526,608,339.25,253.60,49.60
309,10.2897,34.474,339.25,253.60,847.00,302.50,-180.000,-145.526,608,339.25,253.60,49.60
310,10.3230,34.927,340.59,252.84,847.00,302.50,-180.000,-145.073,620,340.59,252.84,48.18
311,10.3563,35.046,340.28,252.41,847.00,302.50,-180.000,-144.954,671,340.28,252.41,48.17
312,10.3896,4.879,340.06,242.65,847.00,302.50,-180.000,-175.121,676,340.06,242.65,40.37
313,10.4229,34.053,340.45,250.41,847.00,302.50,-180.000,-145.947,690,340.45,250.41,46.29
314,10.4562,5.073,340.51,241.59,847.00,302.00,-180.000,-174.927,690,340.51,241.59,41.46
315,10.4895,6.166,340.58,241.25,847.00,302.00,-180.000,-173.834,699,340.58,241.25,41.51
316,10.5228,30.601,341.73,246.89,847.00,302.00,-180.000,-149.399,662,341.73,246.89,44.26
317,10.5561,30.844,340.93,246.72,847.00,302.00,-180.000,-149.156,639,340.93,246.72,46.48
318,10.5894,29.436,344.19,244.84,847.00,302.00,-180.000,-150.564,648,344.19,244.84,42.43
319,10.6227,29.793,343.25,244.44,847.00,302.50,-180.000,-150.207,656,343.25,244.44,42.91
320,10.6560,29.792,346.53,242.55,847.00,302.50,-180.000,-150.208,653,346.53,242.55,35.35
321,10.6893,27.273,343.03,243.57,847.00,302.00,-180.000,-152.727,644,343.03,243.57,44.26
322,10.7226,23.242,341.75,242.90,847.00,302.00,-180.000,-156.758,644,341.75,242.90,47.66
323,10.7559,25.038,344.78,242.11,847.00,302.00,-180.000,-154.962,672,344.78,242.11,44.34
324,10.7892,24.063,342.08,241.41,847.00,302.00,-180.000,-155.937,698,342.08,241.41,48.53
325,10.8225,26.631,344.17,240.83,847.00,302.00,-180.000,-153.369,625,344.17,240.83,44.27
326,10.8558,27.779,345.29,240.01,847.00,302.00,-180.000,-152.221,614,345.29,240.01,42.43
327,10.8891,27.693,346.47,238.90,847.00,302.00,-180.000,-152.307,634,346.47,238.90,42.85
328,10.9224,23.549,343.81,239.35,847.00,302.00,-180.000,-156.451,636,343.81,239.35,48.16
329,10.9557,23.786,344.33,238.89,847.00,302.00,-180.000,-156.214,633,344.33,238.89,47.63
330,10.9890,26.782,347.30,238.09,847.00,301.50,-180.000,-153.218,638,347.30,238.09,43.37
331,11.0223,26.119,347.14,237.29,847.00,302.00,-180.000,-153.881,696,347.14,237.29,42.96
332,11.0556,26.233,347.57,236.67,847.00,302.00,-180.000,-153.767,686,347.57,236.67,41.60
333,11.0889,26.275,348.16,236.34,847.00,302.00,-180.000,-153.725,659,348.16,236.34,42.96
334,11.1222,23.213,346.09,236.38,847.00,302.00,-180.000,-156.787,677,346.09,236.38,47.66
335,11.1555,23.790,347.15,235.97,847.00,302.00,-180.000,-156.210,686,347.15,235.97,45.40
336,11.1888,25.294,348.60,235.27,847.00,302.00,-180.000,-154.706,662,348.60,235.27,43.96
337,11.2221,23.270,347.56,235.31,847.00,302.00,-180.000,-156.730,645,347.56,235.31,45.95
338,11.2554,26.119,349.67,234.87,847.00,302.00,-180.000,-153.881,648,349.67,234.87,42.52
339,11.2887,24.463,349.36,234.28,847.00,302.00,-180.000,-155.537,641,349.36,234.28,45.43
340,11.3220,22.056,346.71,234.02,847.00,302.00,-180.000,-157.944,678,346.71,234.02,51.05
341,11.3553,21.129,346.77,233.70,847.00,302.00,-180.000,-158.871,677,346.77,233.70,50.75
342,11.3886,21.044,346.44,233.65,847.00,302.00,-180.000,-158.956,680,346.44,233.65,50.18
343,11.4219,25.719,350.53,232.13,847.00,302.00,-180.000,-154.281,624,350.53,232.13,41.21
344,11.4552,23.879,350.69,231.94,847.00,302.00,-180.000,-156.121,664,350.69,231.94,44.58
345,11.4885,20.733,348.67,231.94,847.00,302.00,-180.000,-159.267,642,348.67,231.94,48.56
346,11.5218,20.474,348.41,231.61,847.00,302.00,-180.000,-159.526,677,348.41,231.61,47.64
347,11.5551,21.729,350.01,230.79,847.00,302.00,-180.000,-158.271,687,350.01,230.79,44.76
348,11.5884,22.319,350.87,230.89,847.00,302.00,-180.000,-157.681,665,350.87,230.89,44.34
349,11.6217,20.415,345.80,231.96,847.00,302.00,-180.000,-159.585,672,345.80,231.96,55.36
350,11.6550,17.837,349.47,230.01,847.00,302.00,-180.000,-162.163,683,349.47,230.01,49.10
351,11.6883,18.244,349.51,229.56,847.00,302.00,-180.000,-161.756,680,349.51,229.56,47.45
352,11.7216,17.061,350.34,229.22,847.00,302.00,-180.000,-162.939,671,350.34,229.22,46.99
353,11.7549,17.399,350.37,228.77,847.00,301.50,-180.000,-162.601,678,350.37,228.77,47.24
354,11.7882,18.670,351.47,228.38,847.00,301.50,-180.000,-161.330,690,351.47,228.38,44.89
355,11.8215,19.567,351.76,228.15,847.00,301.50,-180.000,-160.433,697,351.76,228.15,44.81
356,11.8548,16.579,351.58,227.43,847.00,302.00,-180.000,-163.421,696,351.58,227.43,48.00
357,11.8881,17.514,353.09,227.86,847.00,302.00,-180.000,-162.486,674,353.09,227.86,44.02
358,11.9214,12.708,348.84,227.72,847.00,302.00,-180.000,-167.292,682,348.84,227.72,52.49
359,11.9547,17.332,352.44,227.42,847.00,302.00,-180.000,-162.668,669,352.44,227.42,43.07
360,11.9880,16.478,352.78,226.96,847.00,302.00,-180.000,-163.522,700,352.78,226.96,45.99
361,12.0213,17.080,353.90,226.31,847.00,302.00,-180.000,-162.920,701,353.90,226.31,42.13
362,12.0546,16.598,354.51,226.20,847.00,302.00,-180.000,-163.402,691,354.51,226.20,42.82
363,12.0879,15.325,353.59,225.64,847.00,302.00,-180.000,-164.675,688,353.59,225.64,44.81
364,12.1212,17.977,349.00,227.47,847.00,302.00,-180.000,-162.023,674,349.00,227.47,52.16
365,12.1545,16.635,351.36,226.37,847.00,302.00,-180.000,-163.365,698,351.36,226.37,52.77
366,12.1878,15.039,353.94,225.27,847.00,302.00,-180.000,-164.961,673,353.94,225.27,47.28
367,12.2211,15.021,353.09,225.32,847.00,302.00,-180.000,-164.979,679,353.09,225.32,47.54
368,12.2544,14.437,353.03,225.12,847.00,302.00,-180.000,-165.563,682,353.03,225.12,47.54
369,12.2877,52.899,368.74,249.79,847.00,302.00,-180.000,-127.101,694,368.74,249.79,39.59
370,12.3210,10.361,354.67,223.91,847.00,302.00,-180.000,-169.639,667,354.67,223.91,47.31
371,12.3543,8.698,353.67,223.64,847.00,302.00,-180.000,-171.302,662,353.67,223.64,47.52
372,12.3876,13.250,358.90,223.21,847.00,302.00,-180.000,-166.750,693,358.90,223.21,39.11
373,12.4209,7.862,355.20,222.95,847.00,302.00,-180.000,-172.138,699,355.20,222.95,46.25
374,12.4542,8.779,356.79,222.86,847.00,302.00,-180.000,-171.221,705,356.79,222.86,43.11
375,12.4875,8.422,356.83,222.70,847.00,302.00,-180.000,-171.578,689,356.83,222.70,42.98
376,12.5208,6.636,356.23,222.50,847.00,302.00,-180.000,-173.364,676,356.23,222.50,46.04
377,12.5541,8.286,357.43,222.43,847.00,302.00,-180.000,-171.714,677,357.43,222.43,41.99
378,12.5874,6.389,356.19,222.19,847.00,302.00,-180.000,-173.611,686,356.19,222.19,48.04
379,12.6207,7.720,358.43,222.14,847.00,302.00,-180.000,-172.280,677,358.43,222.14,39.91
380,12.6540,7.483,358.31,221.89,847.00,302.00,-180.000,-172.517,681,358.31,221.89,41.77
381,12.6873,18.187,356.36,224.05,847.00,302.00,-180.000,-161.813,715,356.36,224.05,46.80
382,12.7206,6.445,358.88,221.32,847.00,302.00,-180.000,-173.555,702,358.88,221.32,42.73
383,12.7539,4.844,358.81,221.21,847.00,302.00,-180.000,-175.156,703,358.81,221.21,44.75
384,12.7872,16.106,356.82,223.15,847.00,302.00,-180.000,-163.894,693,356.82,223.15,47.39
385,12.8205,3.993,359.72,221.18,847.00,302.00,-180.000,-176.007,698,359.72,221.18,40.90
386,12.8538,15.707,356.75,223.34,847.00,301.00,-180.000,-164.293,671,356.75,223.34,47.65
387,12.8871,16.023,356.69,223.19,847.00,301.50,-180.000,-163.977,685,356.69,223.19,47.67
388,12.9204,16.780,356.74,223.47,847.00,302.00,-180.000,-163.220,655,356.74,223.47,47.70
389,12.9537,16.175,357.66,223.11,847.00,302.00,-180.000,-163.825,657,357.66,223.11,47.68
390,12.9870,16.363,357.62,223.52,847.00,302.00,-180.000,-163.637,649,357.62,223.52,47.40
391,13.0203,15.972,357.21,223.25,847.00,302.00,-180.000,-164.028,672,357.21,223.25,48.63
392,13.0536,16.238,356.72,223.31,847.00,302.00,-180.000,-163.762,645,356.72,223.31,47.68
393,13.0869,17.031,357.58,223.48,847.00,302.00,-180.000,-162.969,656,357.58,223.48,49.92
394,13.1202,17.124,357.07,223.47,847.00,302.00,-180.000,-162.876,667,357.07,223.47,48.97
395,13.1535,15.112,357.13,223.28,847.00,302.00,-180.000,-164.888,675,357.13,223.28,48.84
396,13.1868,3.117,362.31,219.96,847.00,302.00,-180.000,176.883,650,362.31,219.96,37.11
397,13.2201,16.616,357.06,223.34,847.00,302.00,-180.000,-163.384,677,357.06,223.34,48.94
398,13.2534,15.628,357.17,223.53,847.00,302.00,-180.000,-164.372,659,357.17,223.53,48.88
399,13.2867,15.003,357.19,223.48,847.00,302.00,-180.000,-164.997,664,357.19,223.48,50.76
400,13.3200,3.063,363.83,219.75,847.00,302.00,-180.000,176.937,629,363.83,219.75,36.11
401,13.3533,11.632,359.52,218.27,847.00,302.00,-180.000,168.368,631,359.52,218.27,44.33
402,13.3866,12.186,359.49,218.20,847.00,302.00,-180.000,167.814,643,359.49,218.20,44.35
403,13.4199,66.790,378.19,191.13,847.00,302.00,-180.000,113.210,651,378.19,191.13,49.50
404,13.4532,13.600,359.79,217.99,847.00,302.00,-180.000,166.400,644,359.79,217.99,43.64
405,13.4865,14.923,359.76,217.66,847.00,302.00,-180.000,165.077,646,359.76,217.66,43.67
406,13.5198,15.204,359.72,217.71,847.00,302.00,-180.000,164.796,642,359.72,217.71,43.68
407,13.5531,15.084,360.63,217.59,847.00,302.00,-180.000,164.916,637,360.63,217.59,43.94
408,13.5864,9.434,362.87,218.77,847.00,302.00,-180.000,170.566,620,362.87,218.77,39.78
409,13.6197,15.603,360.67,217.26,847.00,302.00,-180.000,164.397,631,360.67,217.26,43.95
410,13.6530,8.240,361.61,221.33,847.00,302.00,-180.000,-171.760,644,361.61,221.33,43.00
411,13.6863,8.563,361.54,220.93,847.00,302.00,-180.000,-171.437,641,361.54,220.93,43.02
412,13.7196,16.758,361.49,216.53,847.00,302.00,-180.000,163.242,622,361.49,216.53,43.96
413,13.7529,14.303,362.19,216.63,847.00,302.00,-180.000,165.697,630,362.19,216.63,42.45
414,13.7862,5.881,366.53,217.59,847.00,302.00,-180.000,174.119,606,366.53,217.59,38.41
415,13.8195,10.768,362.71,220.48,847.00,302.00,-180.000,-169.232,633,362.71,220.48,45.47
416,13.8528,9.072,363.21,220.18,847.00,302.00,-180.000,-170.928,634,363.21,220.18,46.33
417,13.8861,9.358,363.19,220.10,847.00,302.00,-180.000,-170.642,665,363.19,220.10,46.35
418,13.9194,10.496,363.25,220.13,847.00,302.00,-180.000,-169.504,667,363.25,220.13,46.62
419,13.9527,7.692,364.30,219.50,847.00,302.00,-180.000,-172.308,689,364.30,219.50,44.22
420,13.9860,2.273,371.10,217.96,847.00,302.00,-180.000,-177.727,629,371.10,217.96,30.02
421,14.0193,38.165,366.97,226.42,847.00,302.00,-180.000,-141.835,652,366.97,226.42,45.61
422,14.0526,58.641,380.29,189.80,847.00,302.00,-180.000,121.359,653,380.29,189.80,49.35
423,14.0859,10.454,365.14,219.04,847.00,302.00,-180.000,-169.546,636,365.14,219.04,44.46
424,14.1192,9.267,365.62,218.66,847.00,302.00,-180.000,-170.733,616,365.62,218.66,45.36
425,14.1525,8.814,364.46,218.02,847.00,302.00,-180.000,-171.186,608,364.46,218.02,47.45
426,14.1858,10.811,364.47,218.24,847.00,302.00,-180.000,-169.189,619,364.47,218.24,47.81
427,14.2191,9.033,365.10,217.96,847.00,302.00,-180.000,-170.967,633,365.10,217.96,46.48
428,14.2524,8.891,365.10,217.97,847.00,302.00,-180.000,-171.109,644,365.10,217.97,46.47
429,14.2857,7.554,365.55,217.63,847.00,302.00,-180.000,-172.446,638,365.55,217.63,47.18
430,14.3190,8.183,364.59,217.63,847.00,302.00,-180.000,-171.817,629,364.59,217.63,47.38
431,14.3523,10.231,364.92,217.77,847.00,302.00,-180.000,-169.769,647,364.92,217.77,48.38
432,14.3856,10.549,364.38,217.65,847.00,302.00,-180.000,-169.451,639,364.38,217.65,49.75
433,14.4189,9.057,364.98,217.23,847.00,302.00,-180.000,-170.943,628,364.98,217.23,48.46
434,14.4522,10.981,364.73,217.03,847.00,302.00,-180.000,-169.019,657,364.73,217.03,48.81
435,14.4855,11.056,364.22,217.03,847.00,302.00,-180.000,-168.944,686,364.22,217.03,49.79
436,14.5188,10.678,364.74,216.94,847.00,302.00,-180.000,-169.322,687,364.74,216.94,50.75
437,14.5521,10.885,364.66,216.62,847.00,302.00,-180.000,-169.115,684,364.66,216.62,50.76
438,14.5854,11.582,364.71,216.64,847.00,302.00,-180.000,-168.418,703,364.71,216.64,51.01
439,14.6187,11.724,365.15,216.40,847.00,302.00,-180.000,-168.276,689,365.15,216.40,50.05
440,14.6520,12.008,365.62,216.38,847.00,302.00,-180.000,-167.992,687,365.62,216.38,51.05
441,14.6853,11.960,365.63,216.40,847.00,302.00,-180.000,-168.040,677,365.63,216.40,51.04
442,14.7186,11.154,366.22,216.06,847.00,302.00,-180.000,-168.846,687,366.22,216.06,49.80
443,14.7519,11.264,365.65,216.25,847.00,302.00,-180.000,-168.736,723,365.65,216.25,50.99
444,14.7852,12.193,365.56,216.15,847.00,302.00,-180.000,-167.807,716,365.56,216.15,51.06
445,14.8185,10.950,366.16,215.65,847.00,302.00,-180.000,-169.050,709,366.16,215.65,49.79
446,14.8518,12.032,366.06,215.59,847.00,302.00,-180.000,-167.968,687,366.06,215.59,49.86
447,14.8851,11.441,366.63,215.70,847.00,302.00,-180.000,-168.559,703,366.63,215.70,50.80
448,14.9184,11.441,366.63,215.70,847.00,302.00,-180.000,-168.559,713,366.63,215.70,50.80
449,14.9517,12.134,366.59,215.75,847.00,302.00,-180.000,-167.866,712,366.59,215.75,50.85
450,14.9850,14.154,365.43,216.26,847.00,302.00,-180.000,-165.846,671,365.43,216.26,53.61
451,15.0183,13.831,366.45,216.24,847.00,302.00,-180.000,-166.169,651,366.45,216.24,53.59
452,15.0516,13.778,365.98,216.33,847.00,302.00,-180.000,-166.222,669,365.98,216.33,54.55
453,15.0849,13.513,366.06,216.58,847.00,302.00,-180.000,-166.487,643,366.06,216.58,54.53
454,15.1182,13.785,365.94,216.19,847.00,302.00,-180.000,-166.215,654,365.94,216.19,54.55
455,15.1515,13.696,365.96,216.22,847.00,302.00,-180.000,-166.304,657,365.96,216.22,54.55
456,15.1848,11.878,367.22,215.77,847.00,302.00,-180.000,-168.122,634,367.22,215.77,53.97
457,15.2181,12.022,367.26,216.00,847.00,301.50,-180.000,-167.978,658,367.26,216.00,53.98
458,15.2514,11.724,367.29,216.07,847.00,301.50,-180.000,-168.276,653,367.29,216.07,53.96
459,15.2847,12.258,367.69,215.77,847.00,301.50,-180.000,-167.742,660,367.69,215.77,54.98
460,15.3180,12.223,367.81,215.81,847.00,301.50,-180.000,-167.777,670,367.81,215.81,55.19
461,15.3513,11.773,368.35,215.90,847.00,301.50,-180.000,-168.227,689,368.35,215.90,56.13
462,15.3846,12.889,368.33,215.58,847.00,301.00,-180.000,-167.111,673,368.33,215.58,56.43
463,15.4179,13.106,368.31,215.55,847.00,301.00,-180.000,-166.894,682,368.31,215.55,56.45
464,15.4512,12.656,368.28,215.77,847.00,301.50,-180.000,-167.344,669,368.28,215.77,56.19
465,15.4845,13.275,368.32,215.62,847.00,301.00,-180.000,-166.725,668,368.32,215.62,56.46
466,15.5178,12.671,368.74,215.60,847.00,301.00,-180.000,-167.329,683,368.74,215.60,57.17
467,15.5511,12.810,368.36,215.67,847.00,301.00,-180.000,-167.190,684,368.36,215.67,56.43
468,15.5844,12.988,368.36,215.73,847.00,301.50,-180.000,-167.012,686,368.36,215.73,56.44
469,15.6177,13.742,369.37,216.43,847.00,301.50,-180.000,-166.258,679,369.37,216.43,58.20
470,15.6510,13.839,369.02,216.54,847.00,301.50,-180.000,-166.161,692,369.02,216.54,57.47
471,15.6843,15.226,368.36,216.64,847.00,301.00,-180.000,-164.774,669,368.36,216.64,58.76
472,15.7176,15.226,368.36,216.64,847.00,301.00,-180.000,-164.774,701,368.36,216.64,58.76
473,15.7509,14.638,369.45,216.39,847.00,301.00,-180.000,-165.362,704,369.45,216.39,58.48
474,15.7842,29.361,371.29,219.18,847.00,301.00,-180.000,-150.639,663,371.29,219.18,55.56
475,15.8175,29.552,371.24,219.14,847.00,301.00,-180.000,-150.448,671,371.24,219.14,55.57
476,15.8508,15.244,369.35,216.11,847.00,301.00,-180.000,-164.756,681,369.35,216.11,58.50
477,15.8841,30.356,371.39,219.55,847.00,301.00,-180.000,-149.644,695,371.39,219.55,55.57
478,15.9174,29.937,372.06,219.27,847.00,301.00,-180.000,-150.063,717,372.06,219.27,56.93
479,15.9507,30.879,370.99,219.97,847.00,302.00,-180.000,-149.121,691,370.99,219.97,56.59
480,15.9840,30.381,371.30,219.89,847.00,301.50,-180.000,-149.619,680,371.30,219.89,56.08
481,16.0173,30.922,371.51,220.01,847.00,302.00,-180.000,-149.078,708,371.51,220.01,57.45
482,16.0506,30.949,371.50,220.00,847.00,302.00,-180.000,-149.051,724,371.50,220.00,57.45
483,16.0839,30.498,371.40,219.73,847.00,302.00,-180.000,-149.502,688,371.40,219.73,57.45
484,16.1172,14.548,369.68,215.83,847.00,302.00,-180.000,-165.452,708,369.68,215.83,59.69
485,16.1505,14.901,369.64,215.77,847.00,302.00,-180.000,-165.099,699,369.64,215.77,59.71
486,16.1838,30.988,371.79,219.50,847.00,302.00,-180.000,-149.012,727,371.79,219.50,57.45
487,16.2171,30.807,371.55,219.55,847.00,302.00,-180.000,-149.193,739,371.55,219.55,56.94
488,16.2504,30.255,372.02,219.40,847.00,302.00,-180.000,-149.745,702,372.02,219.40,57.80
489,16.2837,30.159,372.06,219.44,847.00,302.00,-180.000,-149.841,712,372.06,219.44,57.80
490,16.3170,30.209,372.11,219.04,847.00,302.00,-180.000,-149.791,713,372.11,219.04,58.30
491,16.3503,30.553,372.37,219.54,847.00,302.00,-180.000,-149.447,695,372.37,219.54,58.31
492,16.3836,15.127,369.68,215.47,847.00,302.00,-180.000,-164.873,686,369.68,215.47,61.91
493,16.4169,15.726,370.07,215.69,847.00,302.00,-180.000,-164.274,692,370.07,215.69,60.71
494,16.4502,15.428,369.71,216.15,847.00,302.00,-180.000,-164.572,697,369.71,216.15,61.66
495,16.4835,15.682,369.69,216.12,847.00,302.00,-180.000,-164.318,727,369.69,216.12,61.67
496,16.5168,30.361,372.76,219.31,847.00,302.00,-180.000,-149.639,732,372.76,219.31,59.17
497,16.5501,30.362,372.76,219.33,847.00,302.00,-180.000,-149.638,731,372.76,219.33,59.17
498,16.5834,18.347,370.92,216.76,847.00,302.00,-180.000,-161.653,757,370.92,216.76,61.98
499,16.6167,30.996,372.48,218.97,847.00,301.50,-180.000,-149.004,741,372.48,218.97,59.17
500,16.6500,31.143,372.45,218.95,847.00,301.00,-180.000,-148.857,763,372.45,218.95,59.17
501,16.6833,31.368,372.60,219.25,847.00,301.00,-180.000,-148.632,767,372.60,219.25,59.16
502,16.7166,30.458,372.63,219.12,847.00,301.00,-180.000,-149.542,779,372.63,219.12,59.17
503,16.7499,30.920,373.06,219.09,847.00,301.00,-180.000,-149.080,773,373.06,219.09,60.03
504,16.7832,31.490,373.11,218.78,847.00,301.00,-180.000,-148.510,743,373.11,218.78,60.53
505,16.8165,30.819,373.40,218.80,847.00,301.00,-180.000,-149.181,760,373.40,218.80,60.89
506,16.8498,31.191,373.15,218.47,847.00,301.00,-180.000,-148.809,777,373.15,218.47,60.88
507,16.8831,31.377,372.99,218.57,847.00,301.00,-180.000,-148.623,754,372.99,218.57,60.54
508,16.9164,31.186,373.40,218.37,847.00,301.00,-180.000,-148.814,776,373.40,218.37,61.39
509,16.9497,31.284,373.46,218.49,847.00,301.00,-180.000,-148.716,766,373.46,218.49,61.39
510,16.9830,31.679,373.21,218.17,847.00,301.00,-180.000,-148.321,765,373.21,218.17,61.38
